subject,filename,onset_frame,apex_frame,offset_frame,onset_frame_path,apex_frame_path,offset_frame_path,optical_flow_path
sub0149,sub0149_03,0,47,98,dfme_testA/sub0149_03/00000.png,dfme_testA/sub0149_03/00047.png,dfme_testA/sub0149_03/00098.png,optical_flow/dfme_testA/apex/dfme_testA_apex_389.jpg
sub0149,sub0149_04,22,44,71,dfme_testA/sub0149_04/00022.png,dfme_testA/sub0149_04/00044.png,dfme_testA/sub0149_04/00071.png,optical_flow/dfme_testA/apex/dfme_testA_apex_390.jpg
sub0149,sub0149_05,0,32,68,dfme_testA/sub0149_05/00000.png,dfme_testA/sub0149_05/00032.png,dfme_testA/sub0149_05/00068.png,optical_flow/dfme_testA/apex/dfme_testA_apex_391.jpg
sub0149,sub0149_06,0,44,92,dfme_testA/sub0149_06/00000.png,dfme_testA/sub0149_06/00044.png,dfme_testA/sub0149_06/00092.png,optical_flow/dfme_testA/apex/dfme_testA_apex_392.jpg
sub0149,sub0149_07,0,47,98,dfme_testA/sub0149_07/00000.png,dfme_testA/sub0149_07/00047.png,dfme_testA/sub0149_07/00098.png,optical_flow/dfme_testA/apex/dfme_testA_apex_393.jpg
sub0149,sub0149_08,0,45,95,dfme_testA/sub0149_08/00000.png,dfme_testA/sub0149_08/00045.png,dfme_testA/sub0149_08/00095.png,optical_flow/dfme_testA/apex/dfme_testA_apex_394.jpg
sub0149,sub0149_09,0,41,86,dfme_testA/sub0149_09/00000.png,dfme_testA/sub0149_09/00041.png,dfme_testA/sub0149_09/00086.png,optical_flow/dfme_testA/apex/dfme_testA_apex_395.jpg
sub0149,sub0149_10,0,35,74,dfme_testA/sub0149_10/00000.png,dfme_testA/sub0149_10/00035.png,dfme_testA/sub0149_10/00074.png,optical_flow/dfme_testA/apex/dfme_testA_apex_396.jpg
sub0149,sub0149_11,0,43,91,dfme_testA/sub0149_11/00000.png,dfme_testA/sub0149_11/00043.png,dfme_testA/sub0149_11/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_397.jpg
sub0149,sub0149_12,0,41,87,dfme_testA/sub0149_12/00000.png,dfme_testA/sub0149_12/00041.png,dfme_testA/sub0149_12/00087.png,optical_flow/dfme_testA/apex/dfme_testA_apex_398.jpg
sub0149,sub0149_13,14,60,110,dfme_testA/sub0149_13/00014.png,dfme_testA/sub0149_13/00060.png,dfme_testA/sub0149_13/00110.png,optical_flow/dfme_testA/apex/dfme_testA_apex_399.jpg
sub0149,sub0149_14,0,43,91,dfme_testA/sub0149_14/00000.png,dfme_testA/sub0149_14/00043.png,dfme_testA/sub0149_14/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_400.jpg
sub0151,sub0151_01,28,59,95,dfme_testA/sub0151_01/00028.png,dfme_testA/sub0151_01/00059.png,dfme_testA/sub0151_01/00095.png,optical_flow/dfme_testA/apex/dfme_testA_apex_401.jpg
sub0151,sub0151_02,31,54,81,dfme_testA/sub0151_02/00031.png,dfme_testA/sub0151_02/00054.png,dfme_testA/sub0151_02/00081.png,optical_flow/dfme_testA/apex/dfme_testA_apex_402.jpg
sub0151,sub0151_03,10,40,74,dfme_testA/sub0151_03/00010.png,dfme_testA/sub0151_03/00040.png,dfme_testA/sub0151_03/00074.png,optical_flow/dfme_testA/apex/dfme_testA_apex_403.jpg
sub0151,sub0151_04,9,48,92,dfme_testA/sub0151_04/00009.png,dfme_testA/sub0151_04/00048.png,dfme_testA/sub0151_04/00092.png,optical_flow/dfme_testA/apex/dfme_testA_apex_404.jpg
sub0151,sub0151_05,13,57,106,dfme_testA/sub0151_05/00013.png,dfme_testA/sub0151_05/00057.png,dfme_testA/sub0151_05/00106.png,optical_flow/dfme_testA/apex/dfme_testA_apex_405.jpg
sub0151,sub0151_06,10,35,64,dfme_testA/sub0151_06/00010.png,dfme_testA/sub0151_06/00035.png,dfme_testA/sub0151_06/00064.png,optical_flow/dfme_testA/apex/dfme_testA_apex_406.jpg
sub0155,sub0155_01,10,51,97,dfme_testA/sub0155_01/00010.png,dfme_testA/sub0155_01/00051.png,dfme_testA/sub0155_01/00097.png,optical_flow/dfme_testA/apex/dfme_testA_apex_407.jpg
sub0155,sub0155_02,7,49,96,dfme_testA/sub0155_02/00007.png,dfme_testA/sub0155_02/00049.png,dfme_testA/sub0155_02/00096.png,optical_flow/dfme_testA/apex/dfme_testA_apex_408.jpg
sub0155,sub0155_03,1,27,58,dfme_testA/sub0155_03/00001.png,dfme_testA/sub0155_03/00027.png,dfme_testA/sub0155_03/00058.png,optical_flow/dfme_testA/apex/dfme_testA_apex_409.jpg
sub0155,sub0155_04,4,49,98,dfme_testA/sub0155_04/00004.png,dfme_testA/sub0155_04/00049.png,dfme_testA/sub0155_04/00098.png,optical_flow/dfme_testA/apex/dfme_testA_apex_410.jpg
sub0155,sub0155_05,23,70,121,dfme_testA/sub0155_05/00023.png,dfme_testA/sub0155_05/00070.png,dfme_testA/sub0155_05/00121.png,optical_flow/dfme_testA/apex/dfme_testA_apex_411.jpg
sub0155,sub0155_06,5,53,105,dfme_testA/sub0155_06/00005.png,dfme_testA/sub0155_06/00053.png,dfme_testA/sub0155_06/00105.png,optical_flow/dfme_testA/apex/dfme_testA_apex_412.jpg
sub0155,sub0155_07,2,44,91,dfme_testA/sub0155_07/00002.png,dfme_testA/sub0155_07/00044.png,dfme_testA/sub0155_07/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_413.jpg
sub0170,sub0170_01,0,29,63,dfme_testA/sub0170_01/00000.png,dfme_testA/sub0170_01/00029.png,dfme_testA/sub0170_01/00063.png,optical_flow/dfme_testA/apex/dfme_testA_apex_414.jpg
sub0170,sub0170_02,0,30,65,dfme_testA/sub0170_02/00000.png,dfme_testA/sub0170_02/00030.png,dfme_testA/sub0170_02/00065.png,optical_flow/dfme_testA/apex/dfme_testA_apex_415.jpg
sub0170,sub0170_03,4,46,93,dfme_testA/sub0170_03/00004.png,dfme_testA/sub0170_03/00046.png,dfme_testA/sub0170_03/00093.png,optical_flow/dfme_testA/apex/dfme_testA_apex_416.jpg
sub0170,sub0170_04,9,42,79,dfme_testA/sub0170_04/00009.png,dfme_testA/sub0170_04/00042.png,dfme_testA/sub0170_04/00079.png,optical_flow/dfme_testA/apex/dfme_testA_apex_417.jpg
sub0170,sub0170_05,9,41,78,dfme_testA/sub0170_05/00009.png,dfme_testA/sub0170_05/00041.png,dfme_testA/sub0170_05/00078.png,optical_flow/dfme_testA/apex/dfme_testA_apex_418.jpg
sub0170,sub0170_06,11,51,96,dfme_testA/sub0170_06/00011.png,dfme_testA/sub0170_06/00051.png,dfme_testA/sub0170_06/00096.png,optical_flow/dfme_testA/apex/dfme_testA_apex_419.jpg
sub0170,sub0170_07,1,24,51,dfme_testA/sub0170_07/00001.png,dfme_testA/sub0170_07/00024.png,dfme_testA/sub0170_07/00051.png,optical_flow/dfme_testA/apex/dfme_testA_apex_420.jpg
sub0170,sub0170_08,25,55,90,dfme_testA/sub0170_08/00025.png,dfme_testA/sub0170_08/00055.png,dfme_testA/sub0170_08/00090.png,optical_flow/dfme_testA/apex/dfme_testA_apex_421.jpg
sub0170,sub0170_09,15,53,95,dfme_testA/sub0170_09/00015.png,dfme_testA/sub0170_09/00053.png,dfme_testA/sub0170_09/00095.png,optical_flow/dfme_testA/apex/dfme_testA_apex_422.jpg
sub0170,sub0170_10,8,28,52,dfme_testA/sub0170_10/00008.png,dfme_testA/sub0170_10/00028.png,dfme_testA/sub0170_10/00052.png,optical_flow/dfme_testA/apex/dfme_testA_apex_423.jpg
sub0170,sub0170_11,12,44,81,dfme_testA/sub0170_11/00012.png,dfme_testA/sub0170_11/00044.png,dfme_testA/sub0170_11/00081.png,optical_flow/dfme_testA/apex/dfme_testA_apex_424.jpg
sub0170,sub0170_12,24,57,95,dfme_testA/sub0170_12/00024.png,dfme_testA/sub0170_12/00057.png,dfme_testA/sub0170_12/00095.png,optical_flow/dfme_testA/apex/dfme_testA_apex_425.jpg
sub0170,sub0170_13,17,52,92,dfme_testA/sub0170_13/00017.png,dfme_testA/sub0170_13/00052.png,dfme_testA/sub0170_13/00092.png,optical_flow/dfme_testA/apex/dfme_testA_apex_426.jpg
sub0170,sub0170_14,15,44,77,dfme_testA/sub0170_14/00015.png,dfme_testA/sub0170_14/00044.png,dfme_testA/sub0170_14/00077.png,optical_flow/dfme_testA/apex/dfme_testA_apex_427.jpg
sub0170,sub0170_15,21,63,109,dfme_testA/sub0170_15/00021.png,dfme_testA/sub0170_15/00063.png,dfme_testA/sub0170_15/00109.png,optical_flow/dfme_testA/apex/dfme_testA_apex_428.jpg
sub0174,sub0174_01,20,41,66,dfme_testA/sub0174_01/00020.png,dfme_testA/sub0174_01/00041.png,dfme_testA/sub0174_01/00066.png,optical_flow/dfme_testA/apex/dfme_testA_apex_429.jpg
sub0174,sub0174_02,18,43,73,dfme_testA/sub0174_02/00018.png,dfme_testA/sub0174_02/00043.png,dfme_testA/sub0174_02/00073.png,optical_flow/dfme_testA/apex/dfme_testA_apex_430.jpg
sub0174,sub0174_03,10,40,75,dfme_testA/sub0174_03/00010.png,dfme_testA/sub0174_03/00040.png,dfme_testA/sub0174_03/00075.png,optical_flow/dfme_testA/apex/dfme_testA_apex_431.jpg
sub0174,sub0174_04,22,54,90,dfme_testA/sub0174_04/00022.png,dfme_testA/sub0174_04/00054.png,dfme_testA/sub0174_04/00090.png,optical_flow/dfme_testA/apex/dfme_testA_apex_432.jpg
sub0174,sub0174_05,30,53,81,dfme_testA/sub0174_05/00030.png,dfme_testA/sub0174_05/00053.png,dfme_testA/sub0174_05/00081.png,optical_flow/dfme_testA/apex/dfme_testA_apex_433.jpg
sub0174,sub0174_06,20,46,76,dfme_testA/sub0174_06/00020.png,dfme_testA/sub0174_06/00046.png,dfme_testA/sub0174_06/00076.png,optical_flow/dfme_testA/apex/dfme_testA_apex_434.jpg
sub0174,sub0174_07,19,53,91,dfme_testA/sub0174_07/00019.png,dfme_testA/sub0174_07/00053.png,dfme_testA/sub0174_07/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_435.jpg
sub0174,sub0174_08,12,40,73,dfme_testA/sub0174_08/00012.png,dfme_testA/sub0174_08/00040.png,dfme_testA/sub0174_08/00073.png,optical_flow/dfme_testA/apex/dfme_testA_apex_436.jpg
sub0174,sub0174_09,7,31,59,dfme_testA/sub0174_09/00007.png,dfme_testA/sub0174_09/00031.png,dfme_testA/sub0174_09/00059.png,optical_flow/dfme_testA/apex/dfme_testA_apex_437.jpg
sub0174,sub0174_10,2,36,75,dfme_testA/sub0174_10/00002.png,dfme_testA/sub0174_10/00036.png,dfme_testA/sub0174_10/00075.png,optical_flow/dfme_testA/apex/dfme_testA_apex_438.jpg
sub0174,sub0174_11,16,55,99,dfme_testA/sub0174_11/00016.png,dfme_testA/sub0174_11/00055.png,dfme_testA/sub0174_11/00099.png,optical_flow/dfme_testA/apex/dfme_testA_apex_439.jpg
sub0174,sub0174_12,48,66,88,dfme_testA/sub0174_12/00048.png,dfme_testA/sub0174_12/00066.png,dfme_testA/sub0174_12/00088.png,optical_flow/dfme_testA/apex/dfme_testA_apex_440.jpg
sub0174,sub0174_13,15,54,97,dfme_testA/sub0174_13/00015.png,dfme_testA/sub0174_13/00054.png,dfme_testA/sub0174_13/00097.png,optical_flow/dfme_testA/apex/dfme_testA_apex_441.jpg
sub0174,sub0174_14,12,38,69,dfme_testA/sub0174_14/00012.png,dfme_testA/sub0174_14/00038.png,dfme_testA/sub0174_14/00069.png,optical_flow/dfme_testA/apex/dfme_testA_apex_442.jpg
sub0191,sub0191_01,0,40,85,dfme_testA/sub0191_01/00000.png,dfme_testA/sub0191_01/00040.png,dfme_testA/sub0191_01/00085.png,optical_flow/dfme_testA/apex/dfme_testA_apex_443.jpg
sub0191,sub0191_02,8,31,59,dfme_testA/sub0191_02/00008.png,dfme_testA/sub0191_02/00031.png,dfme_testA/sub0191_02/00059.png,optical_flow/dfme_testA/apex/dfme_testA_apex_444.jpg
sub0191,sub0191_03,0,45,94,dfme_testA/sub0191_03/00000.png,dfme_testA/sub0191_03/00045.png,dfme_testA/sub0191_03/00094.png,optical_flow/dfme_testA/apex/dfme_testA_apex_445.jpg
sub0191,sub0191_04,14,31,52,dfme_testA/sub0191_04/00014.png,dfme_testA/sub0191_04/00031.png,dfme_testA/sub0191_04/00052.png,optical_flow/dfme_testA/apex/dfme_testA_apex_446.jpg
sub0191,sub0191_05,22,54,91,dfme_testA/sub0191_05/00022.png,dfme_testA/sub0191_05/00054.png,dfme_testA/sub0191_05/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_447.jpg
sub0191,sub0191_06,10,52,98,dfme_testA/sub0191_06/00010.png,dfme_testA/sub0191_06/00052.png,dfme_testA/sub0191_06/00098.png,optical_flow/dfme_testA/apex/dfme_testA_apex_448.jpg
sub0191,sub0191_07,10,53,100,dfme_testA/sub0191_07/00010.png,dfme_testA/sub0191_07/00053.png,dfme_testA/sub0191_07/00100.png,optical_flow/dfme_testA/apex/dfme_testA_apex_449.jpg
sub0191,sub0191_08,10,51,97,dfme_testA/sub0191_08/00010.png,dfme_testA/sub0191_08/00051.png,dfme_testA/sub0191_08/00097.png,optical_flow/dfme_testA/apex/dfme_testA_apex_450.jpg
sub0191,sub0191_09,25,53,85,dfme_testA/sub0191_09/00025.png,dfme_testA/sub0191_09/00053.png,dfme_testA/sub0191_09/00085.png,optical_flow/dfme_testA/apex/dfme_testA_apex_451.jpg
sub0191,sub0191_10,4,38,76,dfme_testA/sub0191_10/00004.png,dfme_testA/sub0191_10/00038.png,dfme_testA/sub0191_10/00076.png,optical_flow/dfme_testA/apex/dfme_testA_apex_452.jpg
sub0191,sub0191_11,11,49,92,dfme_testA/sub0191_11/00011.png,dfme_testA/sub0191_11/00049.png,dfme_testA/sub0191_11/00092.png,optical_flow/dfme_testA/apex/dfme_testA_apex_453.jpg
sub0191,sub0191_12,20,56,96,dfme_testA/sub0191_12/00020.png,dfme_testA/sub0191_12/00056.png,dfme_testA/sub0191_12/00096.png,optical_flow/dfme_testA/apex/dfme_testA_apex_454.jpg
sub0191,sub0191_13,13,54,99,dfme_testA/sub0191_13/00013.png,dfme_testA/sub0191_13/00054.png,dfme_testA/sub0191_13/00099.png,optical_flow/dfme_testA/apex/dfme_testA_apex_455.jpg
sub0191,sub0191_14,26,55,89,dfme_testA/sub0191_14/00026.png,dfme_testA/sub0191_14/00055.png,dfme_testA/sub0191_14/00089.png,optical_flow/dfme_testA/apex/dfme_testA_apex_456.jpg
sub0191,sub0191_15,3,34,69,dfme_testA/sub0191_15/00003.png,dfme_testA/sub0191_15/00034.png,dfme_testA/sub0191_15/00069.png,optical_flow/dfme_testA/apex/dfme_testA_apex_457.jpg
sub0191,sub0191_16,15,48,86,dfme_testA/sub0191_16/00015.png,dfme_testA/sub0191_16/00048.png,dfme_testA/sub0191_16/00086.png,optical_flow/dfme_testA/apex/dfme_testA_apex_458.jpg
sub0192,sub0192_01,0,34,72,dfme_testA/sub0192_01/00000.png,dfme_testA/sub0192_01/00034.png,dfme_testA/sub0192_01/00072.png,optical_flow/dfme_testA/apex/dfme_testA_apex_459.jpg
sub0192,sub0192_02,16,30,49,dfme_testA/sub0192_02/00016.png,dfme_testA/sub0192_02/00030.png,dfme_testA/sub0192_02/00049.png,optical_flow/dfme_testA/apex/dfme_testA_apex_460.jpg
sub0192,sub0192_03,0,50,105,dfme_testA/sub0192_03/00000.png,dfme_testA/sub0192_03/00050.png,dfme_testA/sub0192_03/00105.png,optical_flow/dfme_testA/apex/dfme_testA_apex_461.jpg
sub0195,sub0195_01,0,43,90,dfme_testA/sub0195_01/00000.png,dfme_testA/sub0195_01/00043.png,dfme_testA/sub0195_01/00090.png,optical_flow/dfme_testA/apex/dfme_testA_apex_462.jpg
sub0195,sub0195_02,11,50,93,dfme_testA/sub0195_02/00011.png,dfme_testA/sub0195_02/00050.png,dfme_testA/sub0195_02/00093.png,optical_flow/dfme_testA/apex/dfme_testA_apex_463.jpg
sub0195,sub0195_03,0,35,74,dfme_testA/sub0195_03/00000.png,dfme_testA/sub0195_03/00035.png,dfme_testA/sub0195_03/00074.png,optical_flow/dfme_testA/apex/dfme_testA_apex_464.jpg
sub0199,sub0199_01,12,46,84,dfme_testA/sub0199_01/00012.png,dfme_testA/sub0199_01/00046.png,dfme_testA/sub0199_01/00084.png,optical_flow/dfme_testA/apex/dfme_testA_apex_465.jpg
sub0199,sub0199_02,7,37,71,dfme_testA/sub0199_02/00007.png,dfme_testA/sub0199_02/00037.png,dfme_testA/sub0199_02/00071.png,optical_flow/dfme_testA/apex/dfme_testA_apex_466.jpg
sub0199,sub0199_03,6,31,60,dfme_testA/sub0199_03/00006.png,dfme_testA/sub0199_03/00031.png,dfme_testA/sub0199_03/00060.png,optical_flow/dfme_testA/apex/dfme_testA_apex_467.jpg
sub0199,sub0199_04,12,34,61,dfme_testA/sub0199_04/00012.png,dfme_testA/sub0199_04/00034.png,dfme_testA/sub0199_04/00061.png,optical_flow/dfme_testA/apex/dfme_testA_apex_468.jpg
sub0199,sub0199_05,10,45,84,dfme_testA/sub0199_05/00010.png,dfme_testA/sub0199_05/00045.png,dfme_testA/sub0199_05/00084.png,optical_flow/dfme_testA/apex/dfme_testA_apex_469.jpg
sub0199,sub0199_06,11,48,89,dfme_testA/sub0199_06/00011.png,dfme_testA/sub0199_06/00048.png,dfme_testA/sub0199_06/00089.png,optical_flow/dfme_testA/apex/dfme_testA_apex_470.jpg
sub0199,sub0199_07,16,51,91,dfme_testA/sub0199_07/00016.png,dfme_testA/sub0199_07/00051.png,dfme_testA/sub0199_07/00091.png,optical_flow/dfme_testA/apex/dfme_testA_apex_471.jpg
sub0199,sub0199_08,9,30,56,dfme_testA/sub0199_08/00009.png,dfme_testA/sub0199_08/00030.png,dfme_testA/sub0199_08/00056.png,optical_flow/dfme_testA/apex/dfme_testA_apex_472.jpg
sub0199,sub0199_09,9,39,73,dfme_testA/sub0199_09/00009.png,dfme_testA/sub0199_09/00039.png,dfme_testA/sub0199_09/00073.png,optical_flow/dfme_testA/apex/dfme_testA_apex_473.jpg
